---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 3673476.281000  	    7a	8	2  
 3673476.790000  	    50	0	0  
 3674477.214000  	    ba	8	2  
 3674477.761000  	    10	0	0  
 3674528.307000  	    7a	8	2  
 3674528.857000  	    50	0	0  
 3675529.378000  	    8a	b	2  
 3675529.926000  	    8a	a	2  
 3675530.439000  	    0	0	0  
 3678530.918000  	    7a	8	2  
 3678531.452000  	    50	0	0  
 3679531.947000  	    b9	8	2  
 3679532.509000  	    10	0	0  
 3681532.998000  	    ba	4	2  
 3681533.596000  	    0	0	0  
 3681734.091000  	    7a	8	2  
 3681734.664000  	    50	0	0  
 3682735.179000  	    ba	8	2  
 3682735.694000  	    10	0	0  
 3682786.173000  	    7a	8	2  
 3682786.712000  	    50	0	0  
 3683787.195000  	    8a	b	2  
 3683787.783000  	    8a	a	2  
 3683788.322000  	    0	0	0  
 3686788.779000  	    7a	8	2  
 3686789.310000  	    50	0	0  
 3687789.795000  	    b9	8	2  
 3687790.256000  	    10	0	0  
 3689790.664000  	    ba	4	2  
 3689791.170000  	    0	0	0  
 3689991.624000  	    7a	8	2  
 3689992.157000  	    50	0	0  
 3690992.623000  	    ba	8	2  
 3690993.235000  	    10	0	0  
 3691043.765000  	    7a	8	2  
 3691044.342000  	    50	0	0  
 3692044.856000  	    8a	b	2  
 3692045.417000  	    8a	a	2  
 3692045.930000  	    0	0	0  
 3695046.431000  	    7a	8	2  
 3695046.956000  	    50	0	0  
 3696047.447000  	    b9	8	2  
 3696047.998000  	    10	0	0  
 3698048.484000  	    ba	4	2  
 3698049.049000  	    0	0	0  
 3698249.490000  	    7a	8	2  
 3698249.961000  	    50	0	0  
 3699250.465000  	    ba	8	2  
 3699251.003000  	    10	0	0  
 3699301.515000  	    7a	8	2  
 3699302.057000  	    50	0	0  
 3700302.544000  	    8a	b	2  
 3700303.140000  	    8a	a	2  
 3700303.663000  	    0	0	0  
 3703304.144000  	    7a	8	2  
 3703304.689000  	    50	0	0  
 3704305.169000  	    b9	8	2  
 3704305.715000  	    10	0	0  
 3706306.180000  	    ba	4	2  
 3706306.699000  	    0	0	0  
 3706507.114000  	    7a	8	2  
 3706507.641000  	    50	0	0  
 3707508.174000  	    ba	8	2  
 3707508.728000  	    10	0	0  
 3707559.252000  	    7a	8	2  
 3707559.838000  	    50	0	0  
 3708560.361000  	    8a	b	2  
 3708560.936000  	    8a	a	2  
 3708561.652000  	    0	0	0  
 3711562.125000  	    7a	8	2  
 3711562.656000  	    50	0	0  
 3712563.091000  	    b9	8	2  
 3712563.588000  	    10	0	0  
 3714564.070000  	    ba	4	2  
 3714564.603000  	    0	0	0  
 3714765.100000  	    7a	8	2  
 3714765.634000  	    50	0	0  
 3715766.094000  	    ba	8	2  
 3715766.644000  	    10	0	0  
 3715817.181000  	    7a	8	2  
 3715817.735000  	    50	0	0  
 3716818.270000  	    8a	b	2  
 3716818.823000  	    8a	a	2  
 3716819.329000  	    0	0	0  
 3719819.773000  	    7a	8	2  
 3719820.294000  	    50	0	0  
 3720820.774000  	    b9	8	2  
 3720821.359000  	    10	0	0  
 3722821.866000  	    ba	4	2  
 3722822.377000  	    0	0	0  
 3723022.839000  	    7a	8	2  
 3723023.379000  	    50	0	0  
 3724023.894000  	    ba	8	2  
 3724024.432000  	    10	0	0  
 3724074.955000  	    7a	8	2  
 3724075.503000  	    50	0	0  
 3725076.011000  	    8a	b	2  
 3725076.579000  	    8a	a	2  
 3725077.089000  	    0	0	0  
 3728077.540000  	    7a	8	2  
 3728078.052000  	    50	0	0  
 3729078.512000  	    b9	8	2  
 3729079.038000  	    10	0	0  
 3731079.524000  	    ba	4	2  
 3731080.077000  	    0	0	0  
 3731280.565000  	    7a	8	2  
 3731281.071000  	    50	0	0  
 3732281.566000  	    ba	8	2  
 3732282.108000  	    10	0	0  
 3732332.644000  	    7a	8	2  
 3732333.187000  	    50	0	0  
 3733333.678000  	    8a	b	2  
 3733334.245000  	    8a	a	2  
 3733334.749000  	    0	0	0  
 3736335.208000  	    7a	8	2  
 3736335.749000  	    50	0	0  
 3737336.169000  	    b9	8	2  
 3737336.623000  	    10	0	0  
 3739337.038000  	    ba	4	2  
 3739337.535000  	    0	0	0  
 3739537.987000  	    7a	8	2  
 3739538.508000  	    50	0	0  
 3740538.987000  	    ba	8	2  
 3740539.522000  	    10	0	0  
 3740590.049000  	    7a	8	2  
 3740590.624000  	    50	0	0  
 3741591.153000  	    8a	b	2  
 3741591.718000  	    8a	a	2  
 3741592.221000  	    0	0	0  
 3744592.705000  	    7a	8	2  
 3744593.245000  	    50	0	0  
 3745593.699000  	    b9	8	2  
 3745594.174000  	    10	0	0  
 3747594.589000  	    ba	4	2  
 3747595.103000  	    0	0	0  
 3747795.577000  	    7a	8	2  
 3747796.135000  	    50	0	0  
 3748796.580000  	    ba	8	2  
 3748797.057000  	    10	0	0  
 3748847.574000  	    7a	8	2  
 3748848.142000  	    50	0	0  
 3749848.678000  	    8a	b	2  
 3749849.249000  	    8a	a	2  
 3749849.773000  	    0	0	0  
 3752850.282000  	    7a	8	2  
 3752850.812000  	    50	0	0  
 3753851.339000  	    b9	8	2  
 3753851.826000  	    10	0	0  
 3755852.244000  	    ba	4	2  
 3755852.744000  	    0	0	0  
 3756053.171000  	    7a	8	2  
 3756053.669000  	    50	0	0  
 3757054.079000  	    ba	8	2  
 3757054.515000  	    10	0	0  
 3757104.972000  	    7a	8	2  
 3757105.443000  	    50	0	0  
 3758105.915000  	    8a	b	2  
 3758106.454000  	    8a	a	2  
 3758106.966000  	    0	0	0  
 3761107.416000  	    7a	8	2  
 3761107.940000  	    50	0	0  
 3762108.424000  	    b9	8	2  
 3762108.954000  	    10	0	0  
 3764109.424000  	    ba	4	2  
 3764109.981000  	    0	0	0  
 3764310.393000  	    7a	8	2  
 3764310.933000  	    50	0	0  
 3765311.415000  	    ba	8	2  
 3765311.948000  	    10	0	0  
 3765362.470000  	    7a	8	2  
 3765362.994000  	    50	0	0  
 3766363.486000  	    8a	b	2  
 3766364.041000  	    8a	a	2  
 3766364.568000  	    0	0	0  
 3769365.069000  	    7a	8	2  
 3769365.609000  	    50	0	0  
 3770366.085000  	    b9	8	2  
 3770366.600000  	    10	0	0  
 3772367.010000  	    ba	4	2  
 3772367.549000  	    0	0	0  
 3772568.023000  	    7a	8	2  
 3772568.566000  	    50	0	0  
 3773569.074000  	    ba	8	2  
 3773569.614000  	    10	0	0  
 3773620.144000  	    7a	8	2  
 3773620.689000  	    50	0	0  
 3774621.208000  	    8a	b	2  
 3774621.754000  	    8a	a	2  
 3774622.263000  	    0	0	0  
 3777622.677000  	    7a	8	2  
 3777623.131000  	    50	0	0  
 3778623.513000  	    b9	8	2  
 3778623.981000  	    10	0	0  
 3780624.428000  	    ba	4	2  
 3780624.997000  	    0	0	0  
 3780825.500000  	    7a	8	2  
 3780826.039000  	    50	0	0  
 3781826.488000  	    ba	8	2  
 3781826.960000  	    10	0	0  
 3781877.428000  	    7a	8	2  
 3781877.921000  	    50	0	0  
 3782878.388000  	    8a	b	2  
 3782878.918000  	    8a	a	2  
 3782879.398000  	    0	0	0  
 3785879.834000  	    7a	8	2  
 3785880.329000  	    50	0	0  
 3786880.761000  	    b9	8	2  
 3786881.283000  	    10	0	0  
 3788881.709000  	    ba	4	2  
 3788882.232000  	    0	0	0  
 3789082.654000  	    7a	8	2  
 3789083.125000  	    50	0	0  
 3790083.592000  	    ba	8	2  
 3790084.128000  	    10	0	0  
 3790134.643000  	    7a	8	2  
 3790135.251000  	    50	0	0  
 3791135.776000  	    8a	b	2  
 3791136.313000  	    8a	a	2  
 3791136.824000  	    0	0	0  
 3794137.263000  	    7a	8	2  
 3794137.742000  	    50	0	0  
 3795138.242000  	    b9	8	2  
 3795138.790000  	    10	0	0  
 3797139.259000  	    ba	4	2  
 3797139.774000  	    0	0	0  
 3797340.236000  	    7a	8	2  
 3797340.792000  	    50	0	0  
 3798341.230000  	    ba	8	2  
 3798341.782000  	    10	0	0  
 3798392.316000  	    7a	8	2  
 3798392.840000  	    50	0	0  
 3799393.277000  	    8a	b	2  
 3799393.727000  	    8a	a	2  
 3799394.160000  	    0	0	0  
 3802394.577000  	    7a	8	2  
 3802395.139000  	    50	0	0  
 3803395.588000  	    b9	8	2  
 3803396.102000  	    10	0	0  
 3805396.553000  	    ba	4	2  
 3805397.089000  	    0	0	0  
 3805597.564000  	    7a	8	2  
 3805598.152000  	    50	0	0  
 3806598.611000  	    ba	8	2  
 3806599.076000  	    10	0	0  
 3806649.568000  	    7a	8	2  
 3806650.125000  	    50	0	0  
 3807650.653000  	    8a	b	2  
 3807651.214000  	    8a	a	2  
 3807651.747000  	    0	0	0  
 3810652.194000  	    7a	8	2  
 3810652.666000  	    50	0	0  
 3811653.064000  	    b9	8	2  
 3811653.600000  	    10	0	0  
 3813654.036000  	    ba	4	2  
 3813654.543000  	    0	0	0  
 3813855.039000  	    7a	8	2  
 3813855.571000  	    50	0	0  
 3814856.060000  	    ba	8	2  
 3814856.610000  	    10	0	0  
 3814907.113000  	    7a	8	2  
 3814907.663000  	    50	0	0  
 3815908.110000  	    8a	b	2  
 3815908.548000  	    8a	a	2  
 3815908.974000  	    0	0	0  
 3818909.409000  	    7a	8	2  
 3818909.947000  	    50	0	0  
 3819910.405000  	    b9	8	2  
 3819910.919000  	    10	0	0  
 3821911.383000  	    ba	4	2  
 3821911.948000  	    0	0	0  
 3822112.440000  	    7a	8	2  
 3822112.974000  	    50	0	0  
 3823113.437000  	    ba	8	2  
 3823113.956000  	    10	0	0  
 3823164.498000  	    7a	8	2  
 3823165.042000  	    50	0	0  
 3824165.541000  	    8a	b	2  
 3824166.101000  	    8a	a	2  
 3824166.615000  	    0	0	0  
 3827167.152000  	    7a	8	2  
 3827167.709000  	    50	0	0  
 3828168.153000  	    b9	8	2  
 3828168.623000  	    10	0	0  
 3830169.111000  	    ba	4	2  
 3830169.652000  	    0	0	0  
 3830370.180000  	    7a	8	2  
 3830370.728000  	    50	0	0  
 3831371.231000  	    ba	8	2  
 3831371.766000  	    10	0	0  
 3831422.285000  	    7a	8	2  
 3831422.853000  	    50	0	0  
 3832423.323000  	    8a	b	2  
 3832423.826000  	    8a	a	2  
 3832424.282000  	    0	0	0  
 3835424.706000  	    7a	8	2  
 3835425.238000  	    50	0	0  
 3836425.827000  	    b9	8	2  
 3836426.346000  	    10	0	0  
 3838426.768000  	    ba	4	2  
 3838427.301000  	    0	0	0  
 3838627.785000  	    7a	8	2  
 3838628.309000  	    50	0	0  
 3839628.768000  	    ba	8	2  
 3839629.281000  	    10	0	0  
 3839679.808000  	    7a	8	2  
 3839680.349000  	    50	0	0  
 3840680.823000  	    8a	b	2  
 3840681.344000  	    8a	a	2  
 3840681.831000  	    0	0	0  
 3843682.301000  	    7a	8	2  
 3843682.845000  	    50	0	0  
 3844683.317000  	    b9	8	2  
 3844683.923000  	    10	0	0  
 3846684.398000  	    ba	4	2  
 3846684.854000  	    0	0	0  
 3846885.358000  	    7a	8	2  
 3846885.884000  	    50	0	0  
 3847886.352000  	    ba	8	2  
 3847886.887000  	    10	0	0  
 3847937.394000  	    7a	8	2  
 3847937.982000  	    50	0	0  
 3848938.519000  	    8a	b	2  
 3848939.058000  	    8a	a	2  
 3848939.565000  	    0	0	0  
 3851940.044000  	    7a	8	2  
 3851940.606000  	    50	0	0  
 3852941.106000  	    b9	8	2  
 3852941.667000  	    10	0	0  
 3854942.151000  	    ba	4	2  
 3854942.663000  	    0	0	0  
 3855143.140000  	    7a	8	2  
 3855143.683000  	    50	0	0  
 3856144.184000  	    ba	8	2  
 3856144.745000  	    10	0	0  
 3856195.253000  	    7a	8	2  
 3856195.848000  	    50	0	0  
 3857196.374000  	    8a	b	2  
 3857196.948000  	    8a	a	2  
 3857197.472000  	    0	0	0  
 3860197.927000  	    7a	8	2  
 3860198.430000  	    50	0	0  
 3861198.859000  	    b9	8	2  
 3861199.436000  	    10	0	0  
 3863199.903000  	    ba	4	2  
 3863200.394000  	    0	0	0  
 3863400.798000  	    7a	8	2  
 3863401.251000  	    50	0	0  
 3864401.664000  	    ba	8	2  
 3864402.165000  	    10	0	0  
 3864452.648000  	    7a	8	2  
 3864453.182000  	    50	0	0  
 3865453.582000  	    8a	b	2  
 3865454.049000  	    8a	a	2  
 3865454.493000  	    0	0	0  
 3868454.901000  	    7a	8	2  
 3868455.412000  	    50	0	0  
 3869455.891000  	    b9	8	2  
 3869456.439000  	    10	0	0  
 3871456.858000  	    ba	4	2  
 3871457.326000  	    0	0	0  
 3871657.751000  	    7a	8	2  
 3871658.288000  	    50	0	0  
 3872658.726000  	    ba	8	2  
 3872659.270000  	    10	0	0  
 3872709.796000  	    7a	8	2  
 3872710.337000  	    50	0	0  
 3873710.825000  	    8a	b	2  
 3873711.279000  	    8a	a	2  
 3873711.747000  	    0	0	0  
 3876712.188000  	    7a	8	2  
 3876712.679000  	    50	0	0  
 3877713.087000  	    b9	8	2  
 3877713.595000  	    10	0	0  
 3879714.016000  	    ba	4	2  
 3879714.612000  	    0	0	0  
 3879915.061000  	    7a	8	2  
 3879915.541000  	    50	0	0  
 3880916.004000  	    ba	8	2  
 3880916.622000  	    10	0	0  
 3880967.171000  	    7a	8	2  
 3880967.713000  	    50	0	0  
 3881968.229000  	    8a	b	2  
 3881968.799000  	    8a	a	2  
 3881969.310000  	    0	0	0  
 3884969.818000  	    7a	8	2  
 3884970.351000  	    50	0	0  
 3885970.840000  	    b9	8	2  
 3885971.380000  	    10	0	0  
 3887971.865000  	    ba	4	2  
 3887972.408000  	    0	0	0  
 3888172.876000  	    7a	8	2  
 3888173.410000  	    50	0	0  
 3889173.859000  	    ba	8	2  
 3889174.404000  	    10	0	0  
 3889224.927000  	    7a	8	2  
 3889225.520000  	    50	0	0  
 3890226.074000  	    8a	b	2  
 3890226.651000  	    8a	a	2  
 3890227.347000  	    0	0	0  
 3893227.737000  	    7a	8	2  
 3893228.217000  	    50	0	0  
 3894228.628000  	    b9	8	2  
 3894229.132000  	    10	0	0  
 3896229.572000  	    ba	4	2  
 3896230.192000  	    0	0	0  
 3896430.646000  	    7a	8	2  
 3896431.115000  	    50	0	0  
 3897431.511000  	    ba	8	2  
 3897432.034000  	    10	0	0  
 3897482.545000  	    7a	8	2  
 3897483.091000  	    50	0	0  
 3898483.610000  	    8a	b	2  
 3898484.159000  	    8a	a	2  
 3898484.686000  	    0	0	0  
 3901485.187000  	    7a	8	2  
 3901485.736000  	    50	0	0  
 3902486.205000  	    b9	8	2  
 3902486.742000  	    10	0	0  
 3904487.221000  	    ba	4	2  
 3904487.785000  	    0	0	0  
 3904688.237000  	    7a	8	2  
 3904688.772000  	    50	0	0  
 3905689.265000  	    ba	8	2  
 3905689.806000  	    10	0	0  
 3905740.315000  	    7a	8	2  
 3905740.864000  	    50	0	0  
 3906741.355000  	    8a	b	2  
 3906741.910000  	    8a	a	2  
 3906742.446000  	    0	0	0  
 3909742.894000  	    7a	8	2  
 3909743.326000  	    50	0	0  
 3910743.715000  	    b9	8	2  
 3910744.199000  	    10	0	0  
 3912744.635000  	    ba	4	2  
 3912745.169000  	    0	0	0  
 3912945.685000  	    7a	8	2  
 3912946.196000  	    50	0	0  
 3913946.683000  	    ba	8	2  
 3913947.248000  	    10	0	0  
 3913997.775000  	    7a	8	2  
 3913998.366000  	    50	0	0  
 3914998.882000  	    8a	b	2  
 3914999.505000  	    8a	a	2  
 3915000.041000  	    0	0	0  
 3918000.507000  	    7a	8	2  
 3918001.014000  	    50	0	0  
 3919001.422000  	    b9	8	2  
 3919001.882000  	    10	0	0  
 3921002.304000  	    ba	4	2  
 3921002.818000  	    0	0	0  
 3921203.226000  	    7a	8	2  
 3921203.721000  	    50	0	0  
 3922204.145000  	    ba	8	2  
 3922204.600000  	    10	0	0  
 3922255.044000  	    7a	8	2  
 3922255.545000  	    50	0	0  
 3923255.966000  	    8a	b	2  
 3923256.449000  	    8a	a	2  
 3923256.916000  	    0	0	0  
 3926257.395000  	    7a	8	2  
 3926257.901000  	    50	0	0  
 3927258.344000  	    b9	8	2  
 3927258.886000  	    10	0	0  
 3929259.372000  	    ba	4	2  
 3929259.884000  	    0	0	0  
 3929460.360000  	    7a	8	2  
 3929460.877000  	    50	0	0  
 3930461.289000  	    ba	8	2  
 3930461.724000  	    10	0	0  
 3930512.161000  	    7a	8	2  
 3930512.685000  	    50	0	0  
 3931513.198000  	    8a	b	2  
 3931513.769000  	    8a	a	2  
 3931514.283000  	    0	0	0  
 3934514.798000  	    7a	8	2  
 3934515.327000  	    50	0	0  
 3935515.832000  	    b9	8	2  
 3935516.381000  	    10	0	0  
 3937516.843000  	    ba	4	2  
 3937517.352000  	    0	0	0  
 3937717.788000  	    7a	8	2  
 3937718.290000  	    50	0	0  
 3938718.715000  	    ba	8	2  
 3938719.215000  	    10	0	0  
 3938769.719000  	    7a	8	2  
 3938770.284000  	    50	0	0  
 3939770.737000  	    8a	b	2  
 3939771.204000  	    8a	a	2  
 3939771.658000  	    0	0	0  
 3942772.032000  	    7a	8	2  
 3942772.469000  	    50	0	0  
 3943772.839000  	    b9	8	2  
 3943773.349000  	    10	0	0  
 3945773.748000  	    ba	4	2  
 3945774.258000  	    0	0	0  
 3945974.730000  	    7a	8	2  
 3945975.232000  	    50	0	0  
 3946975.628000  	    ba	8	2  
 3946976.130000  	    10	0	0  
 3947026.619000  	    7a	8	2  
 3947027.156000  	    50	0	0  
 3948027.589000  	    8a	b	2  
 3948028.079000  	    8a	a	2  
 3948028.544000  	    0	0	0  
 3951028.979000  	    7a	8	2  
 3951029.481000  	    50	0	0  
 3952029.961000  	    b9	8	2  
 3952030.517000  	    10	0	0  
 3954030.987000  	    ba	4	2  
 3954031.526000  	    0	0	0  
 3954231.958000  	    7a	8	2  
 3954232.433000  	    50	0	0  
 3955232.893000  	    ba	8	2  
 3955233.409000  	    10	0	0  
 3955284.285000  	    7a	8	2  
 3955284.721000  	    50	0	0  
 3956285.176000  	    8a	b	2  
 3956285.742000  	    8a	a	2  
 3956286.251000  	    0	0	0  
 3959286.687000  	    7a	8	2  
 3959287.194000  	    50	0	0  
 3960287.687000  	    b9	8	2  
 3960288.263000  	    10	0	0  
 3962288.823000  	    ba	4	2  
 3962289.376000  	    0	0	0  
 3962489.833000  	    7a	8	2  
 3962490.365000  	    50	0	0  
 3963490.833000  	    ba	8	2  
 3963491.348000  	    10	0	0  
 3963541.836000  	    7a	8	2  
 3963542.372000  	    50	0	0  
 3964542.886000  	    8a	b	2  
 3964543.394000  	    8a	a	2  
 3964543.876000  	    0	0	0  
 3967544.346000  	    7a	8	2  
 3967544.867000  	    50	0	0  
 3968545.337000  	    b9	8	2  
 3968545.819000  	    10	0	0  
 3970546.284000  	    ba	4	2  
 3970546.822000  	    0	0	0  
 3970747.313000  	    7a	8	2  
 3970747.866000  	    50	0	0  
 3971748.317000  	    ba	8	2  
 3971748.846000  	    10	0	0  
 3971799.359000  	    7a	8	2  
 3971799.914000  	    50	0	0  
 3972800.409000  	    8a	b	2  
 3972800.946000  	    8a	a	2  
 3972801.402000  	    0	0	0  
 3975801.875000  	    7a	8	2  
 3975802.399000  	    50	0	0  
 3976802.898000  	    b9	8	2  
 3976803.464000  	    10	0	0  
 3978803.909000  	    ba	4	2  
 3978804.446000  	    0	0	0  
 3979004.968000  	    7a	8	2  
 3979005.516000  	    50	0	0  
 3980005.976000  	    ba	8	2  
 3980006.576000  	    10	0	0  
 3980057.118000  	    7a	8	2  
 3980057.657000  	    50	0	0  
 3981058.162000  	    8a	b	2  
 3981058.805000  	    8a	a	2  
 3981059.633000  	    0	0	0  
 3984060.141000  	    7a	8	2  
 3984060.703000  	    50	0	0  
 3985061.148000  	    b9	8	2  
 3985061.650000  	    10	0	0  
 3987062.062000  	    ba	4	2  
 3987062.588000  	    0	0	0  
 3987263.035000  	    7a	8	2  
 3987263.531000  	    50	0	0  
 3988263.907000  	    ba	8	2  
 3988264.377000  	    10	0	0  
 3988314.822000  	    7a	8	2  
 3988315.330000  	    50	0	0  
 3989315.791000  	    8a	b	2  
 3989316.303000  	    8a	a	2  
 3989316.784000  	    0	0	0  
 3992317.232000  	    7a	8	2  
 3992317.764000  	    50	0	0  
 3993318.207000  	    b9	8	2  
 3993318.694000  	    10	0	0  
 3995319.132000  	    ba	4	2  
 3995319.665000  	    0	0	0  
 3995520.146000  	    7a	8	2  
 3995520.745000  	    50	0	0  
 3996521.220000  	    ba	8	2  
 3996521.759000  	    10	0	0  
 3996572.360000  	    7a	8	2  
 3996572.951000  	    50	0	0  
 3997573.419000  	    8a	b	2  
 3997573.940000  	    8a	a	2  
 3997574.415000  	    0	0	0  
 4000574.850000  	    7a	8	2  
 4000575.401000  	    50	0	0  
 4001575.882000  	    b9	8	2  
 4001576.433000  	    10	0	0  
 4003576.963000  	    ba	4	2  
 4003577.520000  	    0	0	0  
 4003778.034000  	    7a	8	2  
 4003778.582000  	    50	0	0  
 4004779.041000  	    ba	8	2  
 4004779.548000  	    10	0	0  
 4004830.072000  	    7a	8	2  
 4004830.615000  	    50	0	0  
 4005831.105000  	    8a	b	2  
 4005831.671000  	    8a	a	2  
 4005832.184000  	    0	0	0  
 4008832.603000  	    7a	8	2  
 4008833.030000  	    50	0	0  
 4009833.413000  	    b9	8	2  
 4009833.908000  	    10	0	0  
 4011834.326000  	    ba	4	2  
 4011834.859000  	    0	0	0  
 4012035.299000  	    7a	8	2  
 4012035.821000  	    50	0	0  
 4013036.298000  	    ba	8	2  
 4013036.840000  	    10	0	0  
 4013087.374000  	    7a	8	2  
 4013087.929000  	    50	0	0  
 4014088.463000  	    8a	b	2  
 4014089.032000  	    8a	a	2  
 4014089.550000  	    0	0	0  
 4017090.044000  	    7a	8	2  
 4017090.584000  	    50	0	0  
 4018091.080000  	    b9	8	2  
 4018091.640000  	    10	0	0  
 4020092.084000  	    ba	4	2  
 4020092.567000  	    0	0	0  
 4020292.964000  	    7a	8	2  
 4020293.412000  	    50	0	0  
 4021293.850000  	    ba	8	2  
 4021294.403000  	    10	0	0  
 4021344.918000  	    7a	8	2  
 4021345.520000  	    50	0	0  
 4022346.036000  	    8a	b	2  
 4022346.588000  	    8a	a	2  
 4022347.076000  	    0	0	0  
 4025347.524000  	    7a	8	2  
 4025348.055000  	    50	0	0  
 4026348.531000  	    b9	8	2  
 4026349.115000  	    10	0	0  
 4028349.590000  	    ba	4	2  
 4028350.174000  	    0	0	0  
 4028550.622000  	    7a	8	2  
 4028551.112000  	    50	0	0  
 4029551.545000  	    ba	8	2  
 4029552.037000  	    10	0	0  
 4029602.509000  	    7a	8	2  
 4029603.008000  	    50	0	0  
 4030603.430000  	    8a	b	2  
 4030603.917000  	    8a	a	2  
 4030604.392000  	    0	0	0  
 4033604.881000  	    7a	8	2  
 4033605.489000  	    50	0	0  
 4034605.944000  	    b9	8	2  
 4034606.458000  	    10	0	0  
 4036606.911000  	    ba	4	2  
 4036607.605000  	    0	0	0  
 4036808.714000  	    7a	8	2  
 4036809.237000  	    50	0	0  
 4037809.644000  	    ba	8	2  
 4037810.127000  	    10	0	0  
 4037860.601000  	    7a	8	2  
 4037861.191000  	    50	0	0  
 4038861.682000  	    8a	b	2  
 4038862.239000  	    8a	a	2  
 4038862.743000  	    0	0	0  
 4041863.220000  	    7a	8	2  
 4041863.730000  	    50	0	0  
 4042864.234000  	    b9	8	2  
 4042864.787000  	    10	0	0  
 4044865.260000  	    ba	4	2  
 4044865.811000  	    0	0	0  
 4045066.266000  	    7a	8	2  
 4045066.787000  	    50	0	0  
 4046067.207000  	    ba	8	2  
 4046067.675000  	    10	0	0  
 4046118.111000  	    7a	8	2  
 4046118.604000  	    50	0	0  
 4047119.087000  	    8a	b	2  
 4047119.643000  	    8a	a	2  
 4047120.128000  	    0	0	0  
 4050120.579000  	    7a	8	2  
 4050121.124000  	    50	0	0  
 4051121.585000  	    b9	8	2  
 4051122.114000  	    10	0	0  
 4053122.583000  	    ba	4	2  
 4053123.046000  	    0	0	0  
 4053323.449000  	    7a	8	2  
 4053323.913000  	    50	0	0  
 4054324.329000  	    ba	8	2  
 4054324.843000  	    10	0	0  
 4054375.371000  	    7a	8	2  
 4054375.927000  	    50	0	0  
 4055376.423000  	    8a	b	2  
 4055376.967000  	    8a	a	2  
 4055377.467000  	    0	0	0  
 4058377.891000  	    7a	8	2  
 4058378.374000  	    50	0	0  
 4059378.778000  	    b9	8	2  
 4059379.295000  	    10	0	0  
 4061379.725000  	    ba	4	2  
 4061380.291000  	    0	0	0  
 4061580.765000  	    7a	8	2  
 4061581.243000  	    50	0	0  
 4062581.694000  	    ba	8	2  
 4062582.223000  	    10	0	0  
 4062632.730000  	    7a	8	2  
 4062633.303000  	    50	0	0  
 4063633.865000  	    8a	b	2  
 4063634.428000  	    8a	a	2  
 4063634.952000  	    0	0	0  
 4066635.448000  	    7a	8	2  
 4066635.983000  	    50	0	0  
 4067636.490000  	    b9	8	2  
 4067637.038000  	    10	0	0  
 4069637.484000  	    ba	4	2  
 4069637.970000  	    0	0	0  
 4069838.357000  	    7a	8	2  
 4069838.822000  	    50	0	0  
 4070839.260000  	    ba	8	2  
 4070839.820000  	    10	0	0  
 4070890.343000  	    7a	8	2  
 4070890.930000  	    50	0	0  
 4071891.492000  	    8a	b	2  
 4071892.174000  	    8a	a	2  
 4071892.958000  	    0	0	0  
 4074893.396000  	    7a	8	2  
 4074893.950000  	    50	0	0  
 4075894.425000  	    b9	8	2  
 4075894.936000  	    10	0	0  
 4077895.397000  	    ba	4	2  
 4077895.966000  	    0	0	0  
 4078096.478000  	    7a	8	2  
 4078097.012000  	    50	0	0  
 4079097.487000  	    ba	8	2  
 4079098.048000  	    10	0	0  
 4079148.567000  	    7a	8	2  
 4079149.106000  	    50	0	0  
 4080149.581000  	    8a	b	2  
 4080150.158000  	    8a	a	2  
 4080150.683000  	    0	0	0  
 4083151.100000  	    7a	8	2  
 4083151.558000  	    50	0	0  
 4084152.023000  	    b9	8	2  
 4084152.626000  	    10	0	0  
 4086153.144000  	    ba	4	2  
 4086153.730000  	    0	0	0  
 4086354.230000  	    7a	8	2  
 4086354.729000  	    50	0	0  
 4087355.162000  	    ba	8	2  
 4087355.709000  	    10	0	0  
 4087406.260000  	    7a	8	2  
 4087406.808000  	    50	0	0  
 4088407.284000  	    8a	b	2  
 4088407.819000  	    8a	a	2  
 4088408.300000  	    0	0	0  
 4091408.762000  	    7a	8	2  
 4091409.313000  	    50	0	0  
 4092409.832000  	    b9	8	2  
 4092410.404000  	    10	0	0  
 4094410.938000  	    ba	4	2  
 4094411.406000  	    0	0	0  
 4094611.897000  	    7a	8	2  
 4094612.446000  	    50	0	0  
 4095612.958000  	    ba	8	2  
 4095613.544000  	    10	0	0  
 4095664.082000  	    7a	8	2  
 4095664.620000  	    50	0	0  
 4096665.143000  	    8a	b	2  
 4096665.689000  	    8a	a	2  
 4096666.222000  	    0	0	0  
 4099666.715000  	    7a	8	2  
 4099667.256000  	    50	0	0  
 4100667.718000  	    b9	8	2  
 4100668.276000  	    10	0	0  
 4102668.732000  	    ba	4	2  
 4102669.233000  	    0	0	0  
 4102869.728000  	    7a	8	2  
 4102870.282000  	    50	0	0  
 4103870.726000  	    ba	8	2  
 4103871.196000  	    10	0	0  
 4103921.700000  	    7a	8	2  
 4103922.253000  	    50	0	0  
 4104922.848000  	    8a	b	2  
 4104923.438000  	    8a	a	2  
 4104923.967000  	    0	0	0  
 4107924.504000  	    7a	8	2  
 4107925.037000  	    50	0	0  
 4108925.468000  	    b9	8	2  
 4108925.925000  	    10	0	0  
 4110926.329000  	    ba	4	2  
 4110926.841000  	    0	0	0  
