---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 450059.472000  	    7a	8	2  
 450060.750000  	    50	0	0  
 451062.954000  	    b9	0	2  
 451064.203000  	    10	0	0  
 453065.451000  	    7a	8	2  
 453066.760000  	    50	0	0  
 454069.221000  	    ba	0	2  
 454070.404000  	    10	0	0  
 454121.676000  	    7a	8	2  
 454122.918000  	    50	0	0  
 455125.354000  	    8a	3	2  
 455126.547000  	    8a	2	2  
 455127.777000  	    0	0	0  
 458129.040000  	    7a	8	2  
 458130.239000  	    50	0	0  
 459132.626000  	    b9	0	2  
 459133.828000  	    10	0	0  
 461135.062000  	    7a	8	2  
 461136.291000  	    50	0	0  
 462138.549000  	    ba	0	2  
 462139.724000  	    10	0	0  
 462191.069000  	    7a	8	2  
 462192.302000  	    50	0	0  
 463194.811000  	    8a	3	2  
 463195.990000  	    8a	2	2  
 463197.184000  	    0	0	0  
 466198.481000  	    7a	8	2  
 466199.694000  	    50	0	0  
 467201.944000  	    b9	0	2  
 467203.104000  	    10	0	0  
 469204.428000  	    7a	8	2  
 469205.698000  	    50	0	0  
 470208.050000  	    ba	0	2  
 470209.239000  	    10	0	0  
 470260.612000  	    7a	8	2  
 470261.802000  	    50	0	0  
 471264.115000  	    8a	3	2  
 471265.299000  	    8a	2	2  
 471266.463000  	    0	0	0  
 474267.738000  	    7a	8	2  
 474269.013000  	    50	0	0  
 475271.417000  	    b9	0	2  
 475272.605000  	    10	0	0  
 477273.879000  	    7a	8	2  
 477275.168000  	    50	0	0  
 478277.521000  	    ba	0	2  
 478278.693000  	    10	0	0  
 478329.989000  	    7a	8	2  
 478331.242000  	    50	0	0  
 479333.637000  	    8a	3	2  
 479334.821000  	    8a	2	2  
 479336.012000  	    0	0	0  
 482337.344000  	    7a	8	2  
 482338.627000  	    50	0	0  
 483340.744000  	    b9	0	2  
 483341.902000  	    10	0	0  
 485343.128000  	    7a	8	2  
 485344.310000  	    50	0	0  
 486346.700000  	    ba	0	2  
 486347.869000  	    10	0	0  
 486399.186000  	    7a	8	2  
 486400.400000  	    50	0	0  
 487402.901000  	    8a	3	2  
 487404.087000  	    8a	2	2  
 487405.248000  	    0	0	0  
 490406.526000  	    7a	8	2  
 490407.801000  	    50	0	0  
 491410.320000  	    b9	0	2  
 491411.510000  	    10	0	0  
 493412.757000  	    7a	8	2  
 493413.949000  	    50	0	0  
 494416.318000  	    ba	0	2  
 494417.510000  	    10	0	0  
 494468.812000  	    7a	8	2  
 494470.061000  	    50	0	0  
 495472.442000  	    8a	3	2  
 495473.668000  	    8a	2	2  
 495474.912000  	    0	0	0  
 498476.179000  	    7a	8	2  
 498477.358000  	    50	0	0  
 499479.714000  	    b9	0	2  
 499480.913000  	    10	0	0  
 501482.202000  	    7a	8	2  
 501483.427000  	    50	0	0  
 502485.870000  	    ba	0	2  
 502487.061000  	    10	0	0  
 502538.418000  	    7a	8	2  
 502539.669000  	    50	0	0  
 503542.181000  	    8a	3	2  
 503543.386000  	    8a	2	2  
 503544.598000  	    0	0	0  
 506545.874000  	    7a	8	2  
 506547.098000  	    50	0	0  
 507549.548000  	    b9	0	2  
 507550.750000  	    10	0	0  
 509552.003000  	    7a	8	2  
 509553.256000  	    50	0	0  
 510555.404000  	    ba	0	2  
 510556.732000  	    10	0	0  
 510608.131000  	    7a	8	2  
 510609.381000  	    50	0	0  
 511611.607000  	    b6	1	2  
 511612.785000  	    86	2	2  
 511613.960000  	    0	0	0  
 514615.235000  	    76	8	2  
 514616.491000  	    50	0	0  
 515618.817000  	    b5	0	2  
 515620.015000  	    10	0	0  
 517621.275000  	    76	8	2  
 517622.555000  	    50	0	0  
 518624.198000  	    b6	0	2  
 518625.333000  	    10	0	0  
 518676.492000  	    76	8	2  
 518677.653000  	    50	0	0  
 520679.622000  	    8a	3	2  
 520680.761000  	    8a	2	2  
 520681.877000  	    0	0	0  
 523683.104000  	    7a	8	2  
 523684.289000  	    50	0	0  
 524686.501000  	    b9	0	2  
 524687.661000  	    10	0	0  
 526688.897000  	    7a	8	2  
 526690.127000  	    50	0	0  
